Subtração,Nível,Velocidade
0:02:06,31.57894707,55
0:02:06,31.57894707,55
0:02:06,31.57894707,55
0:02:06,31.57894707,55
0:02:06,31.57894707,55
0:02:07,31.57894707,55
0:02:07,31.57894707,55
0:02:07,31.57894707,55
0:02:07,31.57894707,55
0:02:07,31.57894707,55
0:02:07,31.57894707,55
0:02:07,31.57894707,55
0:02:07,31.57894707,55
0:02:07,31.57894707,55
0:02:07,31.57894707,55
0:02:07,31.57894707,55
0:02:07,31.57894707,55
0:02:07,31.57894707,55
0:02:07,31.57894707,55
0:02:07,31.57894707,55
0:02:07,31.57894707,55
0:02:07,31.57894707,55
0:02:07,31.57894707,55
0:02:08,31.57894707,55
0:02:08,31.57894707,55
0:02:08,31.57894707,55
0:02:08,31.57894707,55
0:02:08,31.57894707,55
0:02:08,31.57894707,55
0:02:08,31.57894707,55
0:02:08,31.57894707,55
0:02:08,31.57894707,55
0:02:08,31.57894707,55
0:02:08,31.57894707,55
0:02:08,31.57894707,55
0:02:08,31.57894707,55
0:02:08,31.57894707,55
0:02:08,31.57894707,55
0:02:08,31.57894707,55
0:02:08,31.57894707,55
0:02:08,31.57894707,55
0:02:09,31.57894707,55
0:02:09,31.57894707,55
0:02:09,31.57894707,55
0:02:09,31.57894707,55
0:02:09,31.57894707,55
0:02:09,31.57894707,55
0:02:09,31.57894707,55
0:02:09,31.57894707,55
0:02:09,31.57894707,55
0:02:09,31.57894707,55
0:02:09,31.57894707,55
0:02:09,31.57894707,55
0:02:09,31.57894707,55
0:02:09,31.57894707,55
0:02:09,31.57894707,55
0:02:09,31.57894707,55
0:02:09,31.57894707,55
0:02:09,31.57894707,55
0:02:10,31.57894707,55
0:02:10,31.57894707,55
0:02:10,31.57894707,55
0:02:10,31.57894707,55
0:02:10,31.57894707,55
0:02:10,31.57894707,55
0:02:10,31.57894707,55
0:02:10,31.57894707,55
0:02:10,31.57894707,55
0:02:10,31.57894707,55
0:02:10,31.57894707,55
0:02:10,31.57894707,55
0:02:10,31.57894707,55
0:02:10,31.57894707,55
0:02:10,31.57894707,55
0:02:10,31.57894707,55
0:02:10,31.57894707,55
0:02:10,31.57894707,55
0:02:11,31.57894707,55
0:02:11,31.57894707,55
0:02:11,31.57894707,55
0:02:11,31.57894707,55
0:02:11,31.57894707,55
0:02:11,31.57894707,55
0:02:11,31.57894707,55
0:02:11,31.57894707,55
0:02:11,31.57894707,55
0:02:11,31.57894707,55
0:02:11,31.57894707,55
0:02:11,31.57894707,55
0:02:11,31.57894707,55
0:02:11,31.57894707,55
0:02:11,31.57894707,55
0:02:11,31.57894707,55
0:02:11,31.57894707,55
0:02:11,31.57894707,55
0:02:12,31.57894707,55
0:02:12,31.57894707,55
0:02:12,31.57894707,55
0:02:12,31.57894707,55
0:02:12,31.57894707,55
0:02:12,31.57894707,55
0:02:12,31.57894707,55
0:02:12,31.57894707,55
0:02:12,31.57894707,55
0:02:12,31.57894707,55
0:02:12,31.57894707,55
0:02:12,31.57894707,55
0:02:12,31.57894707,55
0:02:12,31.57894707,55
0:02:12,31.57894707,55
0:02:12,31.57894707,55
0:02:12,31.57894707,55
0:02:12,31.57894707,55
0:02:13,31.57894707,55
0:02:13,31.57894707,55
0:02:13,31.57894707,55
0:02:13,31.57894707,55
0:02:13,31.57894707,55
0:02:13,31.57894707,55
0:02:13,31.57894707,55
0:02:13,31.57894707,55
0:02:13,31.57894707,55
0:02:13,31.57894707,55
0:02:13,31.57894707,55
0:02:13,31.57894707,55
0:02:13,31.57894707,55
0:02:13,31.57894707,55
0:02:13,31.57894707,55
0:02:13,31.57894707,55
0:02:13,31.57894707,55
0:02:13,31.57894707,55
0:02:14,31.57894707,55
0:02:14,31.57894707,55
0:02:14,31.57894707,55
0:02:14,31.57894707,55
0:02:14,31.57894707,55
0:02:14,31.57894707,55
0:02:14,31.57894707,55
0:02:14,31.57894707,55
0:02:14,31.57894707,55
0:02:14,31.57894707,55
0:02:14,31.57894707,55
0:02:14,31.57894707,55
0:02:14,31.57894707,55
0:02:14,31.57894707,55
0:02:14,31.57894707,55
0:02:14,31.57894707,55
0:02:14,31.57894707,55
0:02:14,31.57894707,55
0:02:15,31.57894707,55
0:02:15,31.57894707,55
0:02:15,31.57894707,55
0:02:15,31.57894707,55
0:02:15,31.57894707,55
0:02:15,31.57894707,55
0:02:15,31.57894707,55
0:02:15,31.57894707,55
0:02:15,31.57894707,55
0:02:15,31.57894707,55
0:02:15,31.57894707,55
0:02:15,31.57894707,55
0:02:15,31.57894707,55
0:02:15,31.57894707,55
0:02:15,31.57894707,55
0:02:15,31.57894707,55
0:02:15,31.57894707,55
0:02:15,31.57894707,55
0:02:16,31.57894707,55
0:02:16,31.57894707,55
0:02:16,31.57894707,55
0:02:16,31.57894707,55
0:02:16,31.57894707,55
0:02:16,31.57894707,55
0:02:16,31.57894707,55
0:02:16,31.57894707,55
0:02:16,31.57894707,55
0:02:16,31.57894707,55
0:02:16,31.57894707,55
0:02:16,31.57894707,55
0:02:16,31.57894707,55
0:02:16,31.57894707,55
0:02:16,31.57894707,55
0:02:16,31.57894707,55
0:02:16,31.57894707,55
0:02:16,31.57894707,55
0:02:17,31.57894707,55
0:02:17,31.57894707,55
0:02:17,31.57894707,55
0:02:17,31.57894707,55
0:02:17,31.57894707,55
0:02:17,31.57894707,55
0:02:17,31.57894707,55
0:02:17,31.57894707,55
0:02:17,31.57894707,55
0:02:17,31.57894707,55
0:02:17,31.57894707,55
0:02:17,31.57894707,55
0:02:17,31.57894707,55
0:02:17,31.57894707,55
0:02:17,31.57894707,55
0:02:17,31.57894707,55
0:02:17,31.57894707,55
0:02:17,31.57894707,55
0:02:18,31.57894707,55
0:02:18,31.57894707,55
0:02:18,31.57894707,55
0:02:18,31.57894707,55
0:02:18,31.57894707,55
0:02:18,31.57894707,55
0:02:18,31.57894707,55
0:02:18,31.57894707,55
0:02:18,31.57894707,55
0:02:18,31.57894707,55
0:02:18,31.57894707,55
0:02:18,31.57894707,55
0:02:18,31.57894707,55
0:02:18,31.57894707,55
0:02:18,31.57894707,55
0:02:18,31.57894707,55
0:02:18,31.57894707,55
0:02:18,31.57894707,55
0:02:19,31.57894707,55
0:02:19,31.57894707,55
0:02:19,31.57894707,55
0:02:19,31.57894707,55
0:02:19,31.57894707,55
0:02:19,31.57894707,55
0:02:19,31.57894707,55
0:02:19,31.57894707,55
0:02:19,31.57894707,55
0:02:19,31.57894707,55
0:02:19,31.57894707,55
0:02:19,31.57894707,55
0:02:19,31.57894707,55
0:02:19,31.57894707,55
0:02:19,31.57894707,55
0:02:19,31.57894707,55
0:02:19,31.57894707,55
0:02:19,31.77388,55
0:02:20,31.77388,55
0:02:20,31.77388,55
0:02:20,31.57894707,55
0:02:20,31.57894707,55
0:02:20,31.57894707,55
0:02:20,31.57894707,55
0:02:20,31.57894707,55
0:02:20,31.57894707,55
0:02:20,31.57894707,55
0:02:20,31.57894707,55
0:02:20,31.57894707,55
0:02:20,31.57894707,55
0:02:20,31.57894707,55
0:02:20,31.57894707,55
0:02:20,31.57894707,55
0:02:20,31.57894707,55
0:02:20,31.57894707,55
0:02:20,31.57894707,55
0:02:21,31.57894707,55
0:02:21,31.57894707,55
0:02:21,31.57894707,55
0:02:21,31.57894707,55
0:02:21,31.57894707,55
0:02:21,31.57894707,55
0:02:21,31.57894707,55
0:02:21,31.57894707,55
0:02:21,31.57894707,55
0:02:21,31.57894707,55
0:02:21,31.57894707,55
0:02:21,31.57894707,55
0:02:21,31.57894707,55
0:02:21,31.57894707,55
0:02:21,31.57894707,55
0:02:21,31.57894707,55
0:02:21,31.57894707,55
0:02:21,31.57894707,55
0:02:22,31.57894707,55
0:02:22,31.57894707,55
0:02:22,31.57894707,55
0:02:22,31.57894707,55
0:02:22,31.57894707,55
0:02:22,31.57894707,55
0:02:22,31.57894707,55
0:02:22,31.57894707,55
0:02:22,31.57894707,55
0:02:22,31.57894707,55
0:02:22,31.57894707,55
0:02:22,31.57894707,55
0:02:22,31.57894707,55
0:02:22,31.57894707,55
0:02:22,31.57894707,55
0:02:22,31.57894707,55
0:02:22,31.57894707,55
0:02:22,31.57894707,55
0:02:23,31.57894707,55
0:02:23,31.57894707,55
0:02:23,31.57894707,55
0:02:23,31.57894707,55
0:02:23,31.57894707,55
0:02:23,31.57894707,55
0:02:23,31.57894707,55
0:02:23,31.57894707,55
0:02:23,31.57894707,55
0:02:23,31.57894707,55
0:02:23,31.57894707,55
0:02:23,31.57894707,55
0:02:23,31.57894707,55
0:02:23,31.57894707,55
0:02:23,31.57894707,55
0:02:23,31.57894707,55
0:02:23,31.57894707,55
0:02:23,31.57894707,55
0:02:24,31.57894707,55
0:02:24,31.57894707,55
0:02:24,31.57894707,55
0:02:24,31.57894707,55
0:02:24,31.57894707,55
0:02:24,31.57894707,55
0:02:24,31.57894707,55
0:02:24,31.57894707,55
0:02:24,31.57894707,55
0:02:24,31.57894707,55
0:02:24,31.57894707,55
0:02:24,31.57894707,55
0:02:24,31.57894707,55
0:02:24,31.57894707,55
0:02:24,31.57894707,55
0:02:24,31.57894707,55
0:02:24,31.57894707,55
0:02:24,31.57894707,55
0:02:25,31.57894707,55
0:02:25,31.57894707,55
0:02:25,31.57894707,55
0:02:25,31.57894707,55
0:02:25,31.57894707,55
0:02:25,31.57894707,55
0:02:25,31.57894707,55
0:02:25,31.57894707,55
0:02:25,31.57894707,55
0:02:25,31.57894707,55
0:02:25,31.57894707,55
0:02:25,31.57894707,55
0:02:25,31.57894707,55
0:02:25,31.57894707,55
0:02:25,31.57894707,55
0:02:25,31.57894707,55
0:02:25,31.57894707,55
0:02:25,31.57894707,55
0:02:26,31.57894707,55
0:02:26,31.57894707,55
0:02:26,31.57894707,55
0:02:26,31.57894707,55
0:02:26,31.57894707,55
0:02:26,31.57894707,55
0:02:26,31.57894707,55
0:02:26,31.57894707,55
0:02:26,31.57894707,55
0:02:26,31.57894707,55
0:02:26,31.57894707,55
0:02:26,31.57894707,55
0:02:26,31.57894707,55
0:02:26,31.57894707,55
0:02:26,31.57894707,55
0:02:26,31.57894707,55
0:02:26,31.57894707,55
0:02:26,31.57894707,55
0:02:27,31.57894707,55
0:02:27,31.57894707,55
0:02:27,31.57894707,55
0:02:27,31.57894707,55
0:02:27,31.57894707,55
0:02:27,31.57894707,55
0:02:27,31.57894707,55
0:02:27,31.57894707,55
0:02:27,31.57894707,55
0:02:27,31.57894707,55
0:02:27,31.57894707,55
0:02:27,31.57894707,55
0:02:27,31.57894707,55
0:02:27,31.57894707,55
0:02:27,31.57894707,55
0:02:27,31.57894707,55
0:02:27,31.57894707,55
0:02:27,31.57894707,55
0:02:28,31.57894707,55
0:02:28,31.57894707,55
0:02:28,31.57894707,55
0:02:28,31.57894707,55
0:02:28,31.57894707,55
0:02:28,31.57894707,55
0:02:28,31.57894707,55
0:02:28,31.57894707,55
0:02:28,31.57894707,55
0:02:28,31.57894707,55
0:02:28,31.57894707,55
0:02:28,31.57894707,55
0:02:28,31.57894707,55
0:02:28,31.57894707,55
0:02:28,31.57894707,55
0:02:28,31.57894707,55
0:02:28,31.57894707,55
0:02:28,31.57894707,55
0:02:29,31.57894707,55
0:02:29,31.57894707,55
0:02:29,31.57894707,55
0:02:29,31.57894707,55
0:02:29,31.57894707,55
0:02:29,31.57894707,55
0:02:29,31.57894707,55
0:02:29,31.57894707,55
0:02:29,31.57894707,55
0:02:29,31.57894707,55
0:02:29,31.57894707,55
0:02:29,31.57894707,55
0:02:29,31.57894707,55
0:02:29,31.57894707,55
0:02:29,31.57894707,55
0:02:29,31.57894707,55
0:02:29,31.57894707,55
0:02:29,31.57894707,55
0:02:30,31.57894707,55
0:02:30,31.57894707,55
0:02:30,31.57894707,55
0:02:30,31.57894707,55
0:02:30,31.57894707,55
0:02:30,31.57894707,55
0:02:30,31.57894707,55
0:02:30,31.57894707,55
0:02:30,31.57894707,55
0:02:30,31.57894707,55
0:02:30,31.57894707,55
0:02:30,31.57894707,55
0:02:30,31.57894707,55
0:02:30,31.57894707,55
0:02:30,31.57894707,55
0:02:30,31.57894707,55
0:02:30,31.57894707,55
0:02:30,31.57894707,55
0:02:31,31.57894707,55
0:02:31,31.57894707,55
0:02:31,31.57894707,55
0:02:31,31.57894707,55
0:02:31,31.57894707,55
0:02:31,31.57894707,55
0:02:31,31.57894707,55
0:02:31,31.57894707,55
0:02:31,31.57894707,55
0:02:31,31.57894707,55
0:02:31,31.57894707,55
0:02:31,31.57894707,55
0:02:31,31.57894707,55
0:02:31,31.57894707,55
0:02:31,31.57894707,55
0:02:31,31.57894707,55
0:02:31,31.57894707,55
0:02:31,31.57894707,55
0:02:32,31.57894707,55
0:02:32,31.57894707,55
0:02:32,31.57894707,55
0:02:32,31.57894707,55
0:02:32,31.57894707,55
0:02:32,31.57894707,55
0:02:32,31.57894707,55
0:02:32,31.57894707,55
0:02:32,31.57894707,55
0:02:32,31.57894707,55
0:02:32,31.57894707,55
0:02:32,31.57894707,55
0:02:32,31.57894707,55
0:02:32,31.57894707,55
0:02:32,31.57894707,55
0:02:32,31.57894707,55
0:02:32,31.57894707,55
0:02:32,31.57894707,55
0:02:33,31.57894707,55
0:02:33,31.57894707,55
0:02:33,31.57894707,55
0:02:33,31.57894707,55
0:02:33,31.57894707,55
0:02:33,31.57894707,55
0:02:33,31.57894707,55
0:02:33,31.57894707,55
0:02:33,31.57894707,55
0:02:33,31.57894707,55
0:02:33,31.57894707,55
0:02:33,31.57894707,55
0:02:33,31.57894707,55
0:02:33,31.57894707,55
0:02:33,31.57894707,55
0:02:33,31.57894707,55
0:02:33,31.57894707,55
0:02:33,31.57894707,55
0:02:34,31.57894707,55
0:02:34,31.57894707,55
0:02:34,31.57894707,55
0:02:34,31.57894707,55
0:02:34,31.57894707,55
0:02:34,31.57894707,55
0:02:34,31.57894707,55
0:02:34,31.57894707,55
0:02:34,31.57894707,55
0:02:34,31.57894707,55
0:02:34,31.57894707,55
0:02:34,31.57894707,55
0:02:34,31.57894707,55
0:02:34,31.57894707,55
0:02:34,31.57894707,55
0:02:34,31.57894707,55
0:02:34,31.57894707,55
0:02:34,31.57894707,55
0:02:35,31.57894707,55
0:02:35,31.57894707,55
0:02:35,31.57894707,55
0:02:35,31.57894707,55
0:02:35,31.57894707,55
0:02:35,31.57894707,55
0:02:35,31.57894707,55
0:02:35,31.57894707,55
0:02:35,31.57894707,55
0:02:35,31.57894707,55
0:02:35,31.57894707,55
0:02:35,31.57894707,55
0:02:35,31.57894707,55
0:02:35,31.57894707,55
0:02:35,31.57894707,55
0:02:35,31.57894707,55
0:02:35,31.57894707,55
0:02:35,31.57894707,55
0:02:36,31.57894707,55
0:02:36,31.57894707,55
0:02:36,31.57894707,55
0:02:36,31.57894707,55
0:02:36,31.57894707,55
0:02:36,31.57894707,55
0:02:36,31.57894707,55
0:02:36,31.57894707,55
0:02:36,31.57894707,55
0:02:36,31.57894707,55
0:02:36,31.57894707,55
0:02:36,31.57894707,55
0:02:36,31.57894707,55
0:02:36,31.57894707,55
0:02:36,31.57894707,55
0:02:36,31.57894707,55
0:02:36,31.57894707,55
0:02:36,31.57894707,55
0:02:37,31.57894707,55
0:02:37,31.57894707,55
0:02:37,31.57894707,55
0:02:37,31.57894707,55
0:02:37,31.57894707,55
0:02:37,31.57894707,55
0:02:37,31.57894707,55
0:02:37,31.57894707,55
0:02:37,31.57894707,55
0:02:37,31.57894707,55
0:02:37,31.57894707,55
0:02:37,31.57894707,55
0:02:37,31.57894707,55
0:02:37,31.57894707,55
0:02:37,31.57894707,55
0:02:37,31.57894707,55
0:02:37,31.57894707,55
0:02:37,31.57894707,55
0:02:38,31.57894707,55
0:02:38,31.57894707,55
0:02:38,31.57894707,55
0:02:38,31.57894707,55
0:02:38,31.57894707,55
0:02:38,31.57894707,55
0:02:38,31.57894707,55
0:02:38,31.57894707,55
0:02:38,31.57894707,55
0:02:38,31.57894707,55
0:02:38,31.57894707,55
0:02:38,31.57894707,55
0:02:38,31.57894707,55
0:02:38,31.57894707,55
0:02:38,31.57894707,55
0:02:38,31.57894707,55
0:02:38,31.57894707,55
0:02:38,31.57894707,55
0:02:39,31.57894707,55
0:02:39,31.57894707,55
0:02:39,31.57894707,55
0:02:39,31.57894707,55
0:02:39,31.57894707,55
0:02:39,31.57894707,55
0:02:39,31.57894707,55
0:02:39,31.57894707,55
0:02:39,31.57894707,55
0:02:39,31.57894707,55
0:02:39,31.57894707,55
0:02:39,31.57894707,55
0:02:39,31.57894707,55
0:02:39,31.57894707,55
0:02:39,31.57894707,55
0:02:39,31.57894707,55
0:02:39,31.57894707,55
0:02:39,31.57894707,55
0:02:40,31.57894707,55
0:02:40,31.57894707,55
0:02:40,31.57894707,55
0:02:40,31.57894707,55
0:02:40,31.57894707,55
0:02:40,31.57894707,55
0:02:40,31.57894707,55
0:02:40,31.57894707,55
0:02:40,31.57894707,55
0:02:40,31.57894707,55
0:02:40,31.57894707,55
0:02:40,31.57894707,55
0:02:40,31.57894707,55
0:02:40,31.57894707,55
0:02:40,31.57894707,55
0:02:40,31.57894707,55
0:02:40,31.57894707,55
0:02:40,31.57894707,55
0:02:41,31.57894707,55
0:02:41,31.57894707,55
0:02:41,31.57894707,55
0:02:41,31.57894707,55
0:02:41,31.57894707,55
0:02:41,31.57894707,55
0:02:41,31.57894707,55
0:02:41,31.57894707,55
0:02:41,31.57894707,55
0:02:41,31.57894707,55
0:02:41,31.57894707,55
0:02:41,31.57894707,55
0:02:41,31.57894707,55
0:02:41,31.57894707,55
0:02:41,31.57894707,55
0:02:41,31.57894707,55
0:02:41,31.57894707,55
0:02:41,31.57894707,55
0:02:42,31.57894707,55
0:02:42,31.53021431,55
0:02:42,31.53021431,55
0:02:42,31.53021431,55
0:02:42,31.57894707,55
0:02:42,31.57894707,55
0:02:42,31.57894707,55
0:02:42,31.57894707,55
0:02:42,31.57894707,55
0:02:42,31.57894707,55
0:02:42,31.57894707,55
0:02:42,31.57894707,55
0:02:42,31.57894707,55
0:02:42,31.57894707,55
0:02:42,31.57894707,55
0:02:42,31.54239845,55
0:02:42,31.54239845,55
0:02:42,31.54239845,55
0:02:43,31.54239845,55
0:02:43,31.57894707,55
0:02:43,31.57894707,55
0:02:43,31.57894707,55
0:02:43,31.57894707,55
0:02:43,31.57894707,55
0:02:43,31.57894707,55
0:02:43,31.57894707,55
0:02:43,31.57894707,55
0:02:43,31.57894707,55
0:02:43,31.57894707,55
0:02:43,31.57894707,55
0:02:43,31.57894707,55
0:02:43,31.57894707,55
0:02:43,31.57894707,55
0:02:43,31.57894707,55
0:02:43,31.57894707,55
0:02:43,31.57894707,55
0:02:44,31.57894707,55
0:02:44,31.57894707,55
0:02:44,31.57894707,55
0:02:44,31.57894707,55
0:02:44,31.57894707,55
0:02:44,31.57894707,55
0:02:44,31.57894707,55
0:02:44,31.57894707,55
0:02:44,31.57894707,55
0:02:44,31.57894707,55
0:02:44,31.57894707,55
0:02:44,31.57894707,55
0:02:44,31.57894707,55
0:02:44,31.57894707,55
0:02:44,31.57894707,55
0:02:44,31.57894707,55
0:02:44,31.57894707,55
0:02:44,31.57894707,55
0:02:45,31.57894707,55
0:02:45,31.57894707,55
0:02:45,31.57894707,55
0:02:45,31.57894707,55
0:02:45,31.57894707,55
0:02:45,31.57894707,55
0:02:45,31.57894707,55
0:02:45,31.57894707,55
0:02:45,31.57894707,55
0:02:45,31.57894707,55
0:02:45,31.57894707,55
0:02:45,31.57894707,55
0:02:45,31.57894707,55
0:02:45,31.57894707,55
0:02:45,31.57894707,55
0:02:45,31.57894707,55
0:02:45,31.57894707,55
0:02:45,31.57894707,55
0:02:46,31.57894707,55
0:02:46,31.57894707,55
0:02:46,31.57894707,55
0:02:46,31.57894707,55
0:02:46,31.57894707,55
0:02:46,31.57894707,55
0:02:46,31.57894707,55
0:02:46,31.57894707,55
0:02:46,31.57894707,55
0:02:46,31.57894707,55
0:02:46,31.57894707,55
0:02:46,31.57894707,55
0:02:46,31.57894707,55
0:02:46,31.57894707,55
0:02:46,31.57894707,55
0:02:46,31.57894707,55
0:02:46,31.57894707,55
0:02:46,31.57894707,55
0:02:47,31.57894707,55
0:02:47,31.57894707,55
0:02:47,31.57894707,55
0:02:47,31.57894707,55
0:02:47,31.57894707,55
0:02:47,31.57894707,55
0:02:47,31.57894707,55
0:02:47,31.57894707,55
0:02:47,31.57894707,55
0:02:47,31.57894707,55
0:02:47,31.57894707,55
0:02:47,31.57894707,55
0:02:47,31.57894707,55
0:02:47,31.57894707,55
0:02:47,31.57894707,55
0:02:47,31.57894707,55
0:02:47,31.57894707,55
0:02:47,31.57894707,55
0:02:48,31.57894707,55
0:02:48,31.57894707,55
0:02:48,31.57894707,55
0:02:48,31.57894707,55
0:02:48,31.57894707,55
0:02:48,31.57894707,55
0:02:48,31.57894707,55
0:02:48,31.57894707,55
0:02:48,31.57894707,55
0:02:48,31.57894707,55
0:02:48,31.57894707,55
0:02:48,31.57894707,55
0:02:48,31.57894707,55
0:02:48,31.57894707,55
0:02:48,31.57894707,55
0:02:48,31.57894707,55
0:02:48,31.57894707,55
0:02:48,31.57894707,55
0:02:49,31.57894707,55
0:02:49,31.57894707,55
0:02:49,31.57894707,55
0:02:49,31.57894707,55
0:02:49,31.57894707,55
0:02:49,31.57894707,55
0:02:49,31.57894707,55
0:02:49,31.57894707,55
0:02:49,31.57894707,55
0:02:49,31.57894707,55
0:02:49,31.57894707,55
0:02:49,31.57894707,55
0:02:49,31.57894707,55
0:02:49,31.57894707,55
0:02:49,31.57894707,55
0:02:49,31.57894707,55
0:02:49,31.57894707,55
0:02:49,31.57894707,55
0:02:50,31.57894707,55
0:02:50,31.57894707,55
0:02:50,31.57894707,55
0:02:50,31.57894707,55
0:02:50,31.57894707,55
0:02:50,31.57894707,55
0:02:50,31.57894707,55
0:02:50,31.57894707,55
0:02:50,31.57894707,55
0:02:50,31.57894707,55
0:02:50,31.57894707,55
0:02:50,31.57894707,55
0:02:50,31.57894707,55
0:02:50,31.57894707,55
0:02:50,31.57894707,55
0:02:50,31.57894707,55
0:02:50,31.57894707,55
0:02:50,31.57894707,55
0:02:51,31.57894707,55
0:02:51,31.57894707,55
0:02:51,31.57894707,55
0:02:51,31.57894707,55
0:02:51,31.57894707,55
0:02:51,31.57894707,55
0:02:51,31.57894707,55
0:02:51,31.57894707,55
0:02:51,31.57894707,55
0:02:51,31.57894707,55
0:02:51,31.57894707,55
0:02:51,31.57894707,55
0:02:51,31.57894707,55
0:02:51,31.57894707,55
0:02:51,31.57894707,55
0:02:51,31.57894707,55
0:02:51,31.57894707,55
0:02:51,31.57894707,55
0:02:52,31.57894707,55
0:02:52,31.57894707,55
0:02:52,31.57894707,55
0:02:52,31.57894707,55
0:02:52,31.57894707,55
0:02:52,31.57894707,55
0:02:52,31.57894707,55
0:02:52,31.57894707,55
0:02:52,31.57894707,55
0:02:52,31.57894707,55
0:02:52,31.57894707,55
0:02:52,31.57894707,55
0:02:52,31.57894707,55
0:02:52,31.57894707,55
0:02:52,31.57894707,55
0:02:52,31.57894707,55
0:02:52,31.57894707,55
0:02:52,31.57894707,55
0:02:53,31.57894707,55
0:02:53,31.57894707,55
0:02:53,31.57894707,55
0:02:53,31.57894707,55
0:02:53,31.57894707,55
0:02:53,31.57894707,55
0:02:53,31.57894707,55
0:02:53,31.57894707,55
0:02:53,31.57894707,55
0:02:53,31.57894707,55
0:02:53,31.57894707,55
0:02:53,31.57894707,55
0:02:53,31.57894707,55
0:02:53,31.57894707,55
0:02:53,31.57894707,55
0:02:53,31.57894707,55
0:02:53,31.57894707,55
0:02:53,31.57894707,55
0:02:54,31.57894707,55
0:02:54,31.57894707,55
0:02:54,31.57894707,55
0:02:54,31.57894707,55
0:02:54,31.57894707,55
0:02:54,31.57894707,55
0:02:54,31.57894707,55
0:02:54,31.57894707,55
0:02:54,31.57894707,55
0:02:54,31.57894707,55
0:02:54,31.57894707,55
0:02:54,31.57894707,55
0:02:54,31.57894707,55
0:02:54,31.57894707,55
0:02:54,31.57894707,55
0:02:54,31.57894707,55
0:02:54,31.57894707,55
0:02:54,31.57894707,55
0:02:55,31.57894707,55
0:02:55,31.57894707,55
0:02:55,31.57894707,55
0:02:55,31.57894707,55
0:02:55,31.57894707,55
0:02:55,31.57894707,55
0:02:55,31.57894707,55
0:02:55,31.57894707,55
0:02:55,31.57894707,55
0:02:55,31.57894707,55
0:02:55,31.57894707,55
0:02:55,31.57894707,55
0:02:55,31.57894707,55
0:02:55,31.57894707,55
0:02:55,31.57894707,55
0:02:55,31.57894707,55
0:02:55,31.57894707,55
0:02:55,31.57894707,55
0:02:56,31.57894707,55
0:02:56,31.57894707,55
0:02:56,31.57894707,55
0:02:56,31.57894707,55
0:02:56,31.57894707,55
0:02:56,31.57894707,55
0:02:56,31.57894707,55
0:02:56,31.57894707,55
0:02:56,31.57894707,55
0:02:56,31.57894707,55
0:02:56,31.57894707,55
0:02:56,31.57894707,55
0:02:56,31.57894707,55
0:02:56,31.57894707,55
0:02:56,31.57894707,55
0:02:56,31.57894707,55
0:02:56,31.57894707,55
0:02:56,31.57894707,55
0:02:57,31.57894707,55
0:02:57,31.57894707,55
0:02:57,31.57894707,55
0:02:57,31.57894707,55
0:02:57,31.57894707,55
0:02:57,31.57894707,55
0:02:57,31.57894707,55
0:02:57,31.57894707,55
0:02:57,31.57894707,55
0:02:57,31.57894707,55
0:02:57,31.57894707,55
0:02:57,31.57894707,55
0:02:57,31.57894707,55
0:02:57,31.57894707,55
0:02:57,31.57894707,55
0:02:57,31.57894707,55
0:02:57,31.57894707,55
0:02:57,31.57894707,55
0:02:58,31.57894707,55
0:02:58,31.57894707,55
0:02:58,31.57894707,55
0:02:58,31.57894707,55
0:02:58,31.57894707,55
0:02:58,31.57894707,55
0:02:58,31.57894707,55
0:02:58,31.57894707,55
0:02:58,31.57894707,55
0:02:58,31.57894707,55
0:02:58,31.57894707,55
0:02:58,31.57894707,55
0:02:58,31.57894707,55
0:02:58,31.57894707,55
0:02:58,31.57894707,55
0:02:58,31.57894707,55
0:02:58,31.57894707,55
0:02:58,31.57894707,55
0:02:59,31.57894707,55
0:02:59,31.57894707,55
0:02:59,31.57894707,55
0:02:59,31.57894707,55
0:02:59,31.57894707,55
0:02:59,31.57894707,55
0:02:59,31.57894707,55
0:02:59,31.57894707,55
0:02:59,31.57894707,55
0:02:59,31.57894707,55
0:02:59,31.57894707,55
0:02:59,31.57894707,55
0:02:59,31.57894707,55
0:02:59,31.57894707,55
0:02:59,31.57894707,55
0:02:59,31.57894707,55
0:02:59,31.57894707,55
0:02:59,31.57894707,55
0:03:00,31.57894707,55
0:03:00,31.57894707,55
0:03:00,31.57894707,55
0:03:00,31.57894707,55
0:03:00,31.57894707,55
0:03:00,31.57894707,55
0:03:00,31.57894707,55
0:03:00,31.57894707,55
0:03:00,31.57894707,55
0:03:00,31.57894707,55
0:03:00,31.57894707,55
0:03:00,31.57894707,55
0:03:00,31.57894707,55
0:03:00,31.57894707,55
0:03:00,31.57894707,55
0:03:00,31.57894707,55
0:03:00,31.57894707,55
0:03:00,31.57894707,55
0:03:01,31.57894707,55
0:03:01,31.57894707,55
0:03:01,31.57894707,55
0:03:01,31.57894707,55
0:03:01,31.57894707,55
0:03:01,31.57894707,55
0:03:01,31.57894707,55
0:03:01,31.57894707,55
0:03:01,31.57894707,55
0:03:01,31.57894707,55
0:03:01,31.57894707,55
0:03:01,31.57894707,55
0:03:01,31.57894707,55
0:03:01,31.57894707,55
0:03:01,31.57894707,55
0:03:01,31.57894707,55
0:03:01,31.57894707,55
0:03:01,31.57894707,55
0:03:02,31.57894707,55
0:03:02,31.57894707,55
0:03:02,31.57894707,55
0:03:02,31.57894707,55
